"id","provider_id","service_id","procedure_id","procedure_name","cash_price","min_allowable","max_allowable","gross_charge","cpt_code","procedure_description_id"
5663,9,5,4155342,"Selection of arterial branches in the abdomen, pelvic area, and lower extremities with each addition.","210.01","221.77","756.03","840.03","36248",29
5667,9,5,4155456,"Intercarotid Incremental Unilateral Selective Procedure","3004.71","3172.98","10816.97","12018.85","36224",607
5669,9,5,4155457,"Unilateral Carotid/Innominate Artery Excision.","1661.77","1754.82","5982.35","6647.06","36222",894
5670,9,5,4155458,"Selective intra-carotid/vertebral artery angiography.","633.68","669.16","2281.24","2534.71","36228",665
5671,9,5,4155459,"Single-Sided Vertebrae Decompression Surgery","2407.8","2542.64","8668.09","9631.21","36225",960
5676,9,5,4155461,"Single-image guided placement of a vertebra.","1645.31","1737.45","5923.12","6581.24","36226",961
5677,9,5,4155462,"Unilateral External Carotid Artery Imaging","2148.89","2269.22","7735.99","8595.54","36227",1032
5698,9,5,4155517,"First-Choice Arterial Thora/Brachial Selection Procedure","463.98","489.96","1670.32","1855.91","36215",576
5699,9,5,4155518,"Second Selection of Artery in Thoracic and Brachial Regions","464.66","490.68","1672.79","1858.65","36216",487
5700,9,5,4155519,"Third-Generation Arterial Selection for Thoracic and Brachial Arteries procedure","476.2","502.87","1714.33","1904.81","36217",143
5685,9,5,4155520,"Selective Arteriography of Thoracic and Brachial Arteries with Additional Images","267.02","281.98","961.28","1068.09","36218",142
5687,9,5,4155521,"Selection of Left/Right Pulmonary Artery Catheterization.","210.36","222.14","757.29","841.43","36014",543
5688,9,5,4155522,"Selection of Catheters for Segmented or Sub-segmented Pulmonary Arteries","313.64","331.2","1129.09","1254.54","36015",237
5689,9,5,4155524,"Advanced Venous Catheterization Procedure","251","265.05","903.59","1003.99","36012",1061
5693,9,5,4155526,"Sinus Tract Imaging Injection.","246.01","259.78","885.62","984.02","20501",1422
5701,9,5,4155604,"Dilation and Stenting of Narrowed Bile Ducts with or without Imaging.","476.64","503.33","1715.9","1906.56","74363",292
5705,9,5,4155611,"Abscess/Fistula/Sinus Tract Swab and Inspection","222.43","234.88","800.74","889.71","76080",865
5712,9,5,4207340,"Complete Contact Cast Placement","187.78","198.29","676","751.11","29445",1393
6259,9,5,4208559,"Hip Joint Resurfacing Surgery with 20 Degree 32mm Acetabular Reflector","710.46","750.24","2557.65","2841.83","C1776",274
6260,9,5,4208638,"Protective Sleeve Coring Procedure.","475.78","502.42","1712.81","1903.12",NULL,1277
6261,9,5,4208716,"Hip Joint Liner with Acetabular Reflect 20 Degrees, Sizes 46-48.","710.46","750.24","2557.65","2841.83","C1776",389
6262,9,5,4208717,"Acetabular Hip Liner Reflection Procedure with 20 Degree Angle and 50-52 Range.","710.46","750.24","2557.65","2841.83","C1776",161
6263,9,5,4208718,"Hip joint resurfacing with a 20-degree acetabular liner reflect.","748.08","789.97","2693.09","2992.32","C1776",390
6264,9,5,4208719,"Hip Joint Liner Replacement.","748.08","789.97","2693.09","2992.32","C1776",1474
6265,9,5,4208720,"Hip joint resurfacing procedure.","748.08","789.97","2693.09","2992.32","C1776",1379
6266,9,5,4208721,"20 Degree Acetabular Liner Hip Replacement Surgery","748.08","789.97","2693.09","2992.32","C1776",769
6267,9,5,4208722,"Acetabular Hip Liner Reflector, 20 Degree Angle, Size 70-76","748.08","789.97","2693.09","2992.32","C1776",494
6268,9,5,4208723,"Hip Liner Acetabular Reflector (Model 62-64) Surgery","748.08","789.97","2693.09","2992.32","C1776",706
6269,9,5,4208724,"Hip Resurfacing Surgery with a 20 Degree Angle and 66-68mm Acetabular Liner","748.08","789.97","2693.09","2992.32","C1776",202
6270,9,5,4208725,"Hip Joint Resurfacing with Acetabular Reflective Liner (Size 70-76)","748.08","789.97","2693.09","2992.32","C1776",327
6271,9,5,4208763,"Hip Joint Resurfacing with 20 Degree Reflected Acetabular Liner, Size G at 36mm Diameter","710.46","750.24","2557.65","2841.83","C1776",89
6275,9,5,4209336,"Screw Removal Procedure with Conical Extractor and THD Washer.","166.43","175.75","599.16","665.73",NULL,431
6284,9,5,4210622,"Hip Liner Replacement Surgery.","710.46","750.24","2557.65","2841.83","C1776",1428
6285,9,5,4210673,"Hip replacement with acetabular liner augmentation, reflecting a 4-degree angle and a 36mm size.","710.46","750.24","2557.65","2841.83","C1776",52
6286,9,5,4210800,"Carpometacarpal (CMC) Ligament Reconstruction with System Implant.","1101.38","1163.05","3964.95","4405.5","C1713",15
6289,9,5,4211234,"Exploration of the Common Duct.","998.74","1054.67","3595.47","3994.97",NULL,1403
6294,9,5,4211451,"Precision Surgical Handpiece for Effective Ligament Removal - Ligasure Impact 18cm LF4318","826.97","873.28","2977.07","3307.86",NULL,84
6298,9,5,4211960,"bur acromionizer 4.0 lg suct wdo dspl","151.38","159.85","544.95","605.5",NULL,1219
6302,9,5,4213527,"Injecting 5cc of filler into a void in the calcaneus bone.","1302.75","1375.71","4689.91","5211.01","C1713",523
6306,9,5,4214032,"Conical Cannulated Screw Extraction, 7.3mm","490.09","517.54","1764.32","1960.36",NULL,1039
6313,9,5,4214957,"Vertex Screw Placement","605.61","639.52","2180.2","2422.44","C1713",1606
6314,9,5,4214961,"Multi-Axial Vertex Screw Placement Procedure","605.61","639.52","2180.2","2422.44","C1713",971
6319,9,5,4216109,"hip mod nect rejuvinate 127/132 yel 42mm","658.37","695.24","2370.14","2633.49","C1776",1104
6323,9,5,4216653,"5cc Injection of Promodel Bone Filler","1283.16","1355.02","4619.39","5132.65","C1713",1221
6325,9,5,4217229,"Bone Plate Surgery for Bone Reconstruction","769.2","812.28","2769.13","3076.81","C1713",1040
6326,9,5,4217230,"Small Plate Reconstruction for Long Bone Fracture","1044.09","1102.56","3758.72","4176.35","C1713",808
6329,9,5,4217615,"Precision Electrosurgical Handpiece for Effective Tissue Sealing (18cm)","773.9","817.24","2786.04","3095.6",NULL,259
6330,9,5,4217680,"Rapid Tubing Connection.","49.61","52.38","178.58","198.42",NULL,1576
6337,9,5,4218128,"2.7mm Quick Connect Bone Drill","214.5","226.51","772.2","858",NULL,1429
6338,9,5,4218129,"Micron Pin Hole Surgical Procedure","251.93","266.03","906.93","1007.7",NULL,1319
6339,9,5,4218130,"Quick Connect 3.5mm Microscopic Bone Drilling","286.46","302.5","1031.25","1145.83",NULL,939
6340,9,5,4218132,"Endoscopic sinus surgery with a specialized drill and connector.","317.25","335.02","1142.11","1269.01",NULL,391
6341,9,5,4218133,"Quick Connect Bit Drill for 4.5mm Surgery (Symbol code: 71173506)","317.25","335.02","1142.11","1269.01",NULL,360
6342,9,5,4218136,"Blade Penetration with Retraction Sleeve Dispenser","279.55","295.21","1006.39","1118.21",NULL,773
6344,9,5,4218156,"QuickConnect 2.0mm Bit Drilling Procedure","214.5","226.51","772.2","858",NULL,1072
6345,9,5,4218390,"Minimally Invasive Bone Repair with Quick Connect Drill Bit System (2.0mm)","293.93","310.39","1058.16","1175.73",NULL,215
6347,9,5,4218584,"Percutaneous nephrolithotomy with high-pressure nephrostomy catheterization.","1300.42","1373.25","4681.52","5201.69",NULL,189
6373,9,5,4222019,"Knee Wedge Resection with NexGen Tibial Implant.","1408.16","1487.01","5069.37","5632.63","C1776",840
6374,9,5,4222447,"shell travecular act multihole 56mm","962.43","1016.33","3464.76","3849.73","C1776",1280
6377,9,5,4222953,"Selective Catheterization","257.49","271.9","926.95","1029.94",NULL,1550
6380,9,5,4223425,"Extension of kit with 8 contacts at a length of 35cm - Procedure code: SC-3138-35.","710.46","750.24","2557.65","2841.83",NULL,126
6381,9,5,4223613,"Neurawrap 10: A Cutting-Edge Procedure for Protecting Your Nerves.","1937.75","2046.26","6975.88","7750.98",NULL,345
6392,9,5,4223683,"Lead Placement Procedure for Cardiac Devices with 50cm Lead SC-2158-50E","1108.09","1170.15","3989.13","4432.37",NULL,261
6397,9,5,4224834,"Multi-Axial Spinal Screw Placement Procedure","605.61","639.52","2180.2","2422.44","C1713",973
6401,9,5,4225809,"Surgical Procedure: Spinal Fusion with 5.5mm x 360mm Threaded Rod at the Vertex","208.55","220.23","750.79","834.21","C1713",162
6402,9,5,4226042,"Spinal Fusion with 3.5mm x 240mm Threaded Rod Placement.","208.55","220.23","750.79","834.21","C1713",589
6406,9,5,4226967,"Selective Spacing of Hip Joint - Stage One - 48mm","972.26","1026.7","3500.13","3889.03","C1776",811
6412,9,5,4228341,"putty matrix conduct 10cc 844.010s","1157.78","1222.62","4168.01","4631.12",NULL,1321
6433,9,5,4229116,"Pacing Tool Detection and Mapping Procedure (PTDMP)","208.55","220.23","750.79","834.21",NULL,743
6434,9,5,4229133,"Precision Angular Cut Tissue Removal using Handpiece VERSAJET II EXACT 45deg/8mm","782.01","825.8","2815.24","3128.04",NULL,148
6435,9,5,4229146,"Surgical Procedure: Precision Tissue Removal with 45-Degree VersaJet Handpiece","805.03","850.11","2898.09","3220.1",NULL,172
6438,9,5,4229652,"Rapid Connection Short Drill for 4.5mm Bit","286.46","302.5","1031.25","1145.83",NULL,1043
6446,9,5,4229740,"Quick Connect DRUJ-T35 Arthroscopy","213.2","225.14","767.53","852.81",NULL,1322
6448,9,5,4229811,"tap quick connect 6.5mm","601.25","634.92","2164.51","2405.01",NULL,1589
6450,9,5,4229845,"Quick Connect 2.7mm Tapping Procedure","284.32","300.24","1023.54","1137.27",NULL,1224
6452,9,5,4230018,"Endoscopic Bone Core Biopsy with Quick Connect 4.5mm Drill","246.47","260.27","887.3","985.89",NULL,525
5718,9,5,4241622,"Contact Layer Wound Dressing for Medium-Sized Wounds","9.85","10.4","35.44","39.38","A6207",696
6097,9,5,4241869,"Lipoprotein Direct Measurement for HDL","18.85","19.9","67.84","75.38","83718",1178
6083,9,5,4241997,"so vasoact intestinal pep","32.74","34.57","117.85","130.94","84586",1542
6082,9,5,4242028,"so infct ag amp prb,mltpl","64.79","68.42","233.24","259.16","87801",1541
6098,9,5,4242224,"Candida DNA Probe Test","26.87","28.37","96.73","107.48","87480",1603
6102,9,5,4242226,"Direct Probe DNA Testing for Gardnerella vaginalis Infection","26.87","28.37","96.73","107.48","87510",474
6108,9,5,4242228,"Direct Probe DNA Testing for Trichomonas Infection.","26.87","28.37","96.73","107.48","87660",738
6092,9,5,4242255,"Indirect Quality Screen for Red Blood Cell Antibodies","29.3","30.94","105.49","117.21","86850",674
6094,9,5,4242259,"Coombs Indirect Antibody Detection Test","40.5","42.77","145.8","162","86886",1131
6104,9,5,4242348,"Infection Screening Test","56.6","59.77","203.76","226.4","87015",1573
6106,9,5,4242349,"Culture and sensitivity testing for bacterial aerobic and anaerobic growth.","20.75","21.91","74.68","82.98","87040",201
6117,9,5,4242352,"cult bact aerobic other","21.15","22.33","76.14","84.6","87070",1588
6121,9,5,4242356,"Bacterial Culture with Aerobic Isolation.","55.03","58.11","198.09","220.1","87077",1068
6125,9,5,4242413,"so infct ag amp prob,ea,h","225.08","237.68","810.29","900.32","87798",1531
6134,9,5,4242422,"infect agent amp probe ea","91.77","96.91","330.38","367.09","87798",1544
6136,9,5,4242423,"so infct ag amp prob,ea,l","132.61","140.04","477.4","530.44","87798",1545
6141,9,5,4242425,"Sweat Sampling Therapy","167.14","176.49","601.69","668.54","89230",1605
6151,9,5,4242504,"so extrct nclr ag ab any","15.17","16.02","54.61","60.68","86235",1574
6129,9,5,4242520,"so ia infect agnt ab,quan","12.68","13.39","45.65","50.72","86317",1543
6148,9,5,4242535,"Stimulated Functional Cell Activity Procedure","237.98","251.31","856.74","951.93","86352",937
6165,9,5,4242718,"semen anl strict criteria","96.7","102.12","348.12","386.8","89322",1547
6138,9,5,4242761,"iStat Coagulation Time Test","32.98","34.82","118.72","131.91","85347",1494
5729,9,5,4243659,"Injection of Contrast Agent into Each Lumbar Vertebra with Imaging Assistance to Visualize Intervertebral Foramen.","133.18","140.63","479.43","532.7","64484",11
5730,9,5,4243695,"Single-Sided Neck Artery Examination","2170.11","2291.63","7812.38","8680.42","36223",1249
5731,9,5,4276624,"CT-guided lumbar puncture.","196.32","207.31","706.74","785.27","77003",1511
6126,9,5,4281142,"Special Staining and Histological Freezing with Intraoperative and Rapid Results","303.01","319.98","1090.84","1212.04","88314",146
5724,9,5,4297976,"Line blood draw","38.39","40.54","138.2","153.55","36592",1647
5726,9,5,4297990,"Radiation Treatment with CT Scan Guidance","246.17","259.96","886.22","984.69","77014",1062
5727,9,5,4511414,"Injection of joint anesthesia and corticosteroid with fluoroscopy-guidance","365.79","386.28","1316.85","1463.17","27096",214
5728,9,5,4511414,"Injection of joint anesthesia and corticosteroid with fluoroscopy-guidance","365.79","386.28","1316.85","1463.17","G0260",214
6462,9,5,4526923,"Extended Contact Kit for Medical Procedures - 25cm Reach (Model SC-3138-25)","710.46","750.24","2557.65","2841.83",NULL,205
5732,9,5,4613729,"High-Dose Nutrient Infusion Therapy","11.45","12.09","41.2","45.78",NULL,1274
5733,9,5,4613891,"Administration of Impact Peptide 1.5 Solution with a Formula of 1,000 Milliliters","10.35","10.93","37.27","41.41",NULL,133
5758,9,5,4652689,"Guided injection for small joint arthritis treatment","351.26","370.93","1264.52","1405.02","20604",697
5759,9,5,4652691,"Guided intermediate joint injection with Arthrocen.","325.57","343.8","1172.03","1302.26","20606",731
5781,9,5,4652693,"Arthrocentesis - guided injection of a major joint.","306.36","323.51","1102.89","1225.43","20611",732
5751,9,5,4652914,"Cervical Spine Imaging after Myelogram Injection","444.14","469.01","1598.89","1776.54","62302",830
5752,9,5,4652916,"Thoracic Myelogram with Inject and Imaging","485.26","512.44","1746.95","1941.05","62303",1034
5760,9,5,4652918,"Spinal Imaging with Lumbar Injection","500.75","528.79","1802.71","2003.01","62304",1250
5766,9,5,4652920,"Advanced Spinal Imaging with Localized Contrast Injection","548.14","578.83","1973.29","2192.54","62305",544
5736,9,5,4661966,"Brachiocephalic Angiography with Selective Catheterization of First Order Branches","626.2","661.26","2254.3","2504.78","36215",122
5737,9,5,4661967,"Brachiocephalic Artery Angiography, Second Order.","568.96","600.82","2048.26","2275.84","36216",801
5740,9,5,4661968,"Brachiocephalic Third-Order Selective Catheterization Angiography","605.08","638.96","2178.28","2420.31","36217",354
5741,9,5,4661969,"Brachiocephalic Selective Catheterization with Additional Imaging.","305.57","322.68","1100.03","1222.26","36218",340
5770,9,5,4661998,"Primary arterial thrombectomy with additional intervention.","561.15","592.57","2020.14","2244.6","37185",489
5771,9,5,4661999,"Surgical addition to remove blood clots in the small arteries: Sequential arterial microthrombectomy augmentation.","1605.72","1695.64","5780.57","6422.86","37186",12
5789,9,5,4662135,"Coronary Artery Imaging using Intravascular Ultrasound and Optical Coherence Tomography (IVUS/OCT).","532.77","562.6","1917.96","2131.07","92978",37
5796,9,5,4662136,"Coronary Artery Mapping with Advanced Imaging","132.61","140.04","477.4","530.44","92979",933
5780,9,5,4662173,"Heart Catheterization with Intact Septum for Congenital Anomalies in both Right and Left Sides of the Heart.","1623.21","1714.11","5843.57","6492.85","93532",17
5790,9,5,4662177,"Congenital Heart Catheterization with LV or LA Angiogram and Injection.","406.14","428.88","1462.09","1624.54","93565",251
5791,9,5,4662178,"Right Heart Catheterization with RV or RA Angiography Injection","229.53","242.38","826.29","918.1","93566",404
5805,9,5,4662195,"Induction of Arrhythmia and Electrical Pacing.","524.57","553.95","1888.45","2098.28","93618",897
5739,9,5,4662202,"Electrophysiological evaluation of the cardiac defibrillator.","731.43","772.39","2633.15","2925.72","93640",448
